Scenario,Parameter,Algorithm,Samples,MeanMs,StdMs,HalfWidthMs,PowerSatisfied,ActualParameterMean
sortedness,0.21,R,8,112.80565,2.872612,1.990582,True,0.211438
sortedness,0.22,I,8,126.750514,2.527873,1.751695,True,0.219656
sortedness,0.22,Q,8,111.561572,1.74439,1.208778,True,0.219656
sortedness,0.22,M,8,114.044806,4.311154,2.987423,True,0.219656
sortedness,0.22,H,8,114.009184,3.53945,2.452669,True,0.219656
sortedness,0.22,R,8,113.599176,4.027359,2.790766,True,0.219656
sortedness,0.23,I,8,131.767307,5.920868,4.102877,True,0.232313
sortedness,0.23,Q,8,117.708453,5.947772,4.12152,True,0.232313
sortedness,0.23,M,8,116.003785,3.087631,2.13958,True,0.232313
sortedness,0.23,H,8,117.350453,3.588066,2.486358,True,0.232313
sortedness,0.23,R,8,116.694334,4.763998,3.301221,True,0.232313
sortedness,0.24,I,8,131.366092,4.694235,3.252879,True,0.236281
sortedness,0.24,Q,8,114.11655,6.242103,4.325477,True,0.236281
sortedness,0.24,M,8,115.121213,2.705695,1.874917,True,0.236281
sortedness,0.24,H,8,114.149854,4.904402,3.398515,True,0.236281
sortedness,0.24,R,8,113.577506,2.678927,1.856368,True,0.236281
sortedness,0.25,I,11,128.929465,4.337709,2.563375,True,0.252045
sortedness,0.25,Q,11,112.712239,2.409573,1.42394,True,0.252045
sortedness,0.25,M,11,112.85802,3.816879,2.25559,True,0.252045
sortedness,0.25,H,11,115.053632,8.982741,5.308363,True,0.252045
sortedness,0.25,R,11,111.701656,2.161116,1.277114,True,0.252045
sortedness,0.26,I,8,129.442747,6.129634,4.247541,True,0.263125
sortedness,0.26,Q,8,117.456393,3.88536,2.692368,True,0.263125
sortedness,0.26,M,8,117.539218,5.887999,4.0801,True,0.263125
sortedness,0.26,H,8,118.30867,5.107933,3.539552,True,0.263125
sortedness,0.26,R,8,118.559203,7.727013,5.354448,True,0.263125
sortedness,0.27,I,8,137.384965,5.825018,4.036457,True,0.266875
sortedness,0.27,Q,8,124.23712,4.061531,2.814446,True,0.266875
sortedness,0.27,M,8,122.574742,4.926051,3.413516,True,0.266875
sortedness,0.27,H,8,123.799081,8.589204,5.951906,True,0.266875
sortedness,0.27,R,8,123.517828,5.000523,3.465122,True,0.266875
sortedness,0.28,I,9,135.428914,8.152559,5.32624,True,0.282389
sortedness,0.28,Q,9,117.418695,5.831597,3.809907,True,0.282389
sortedness,0.28,M,9,117.249608,8.042242,5.254168,True,0.282389
sortedness,0.28,H,9,116.452152,8.265933,5.40031,True,0.282389
sortedness,0.28,R,9,116.569531,4.994412,3.262956,True,0.282389
sortedness,0.29,I,8,129.333631,5.311682,3.68074,True,0.286219
sortedness,0.29,Q,8,117.340476,5.232221,3.625677,True,0.286219
sortedness,0.29,M,8,116.785001,5.7577,3.989809,True,0.286219
sortedness,0.29,H,8,116.73309,6.311219,4.373371,True,0.286219
sortedness,0.29,R,8,115.826503,4.946099,3.427409,True,0.286219
sortedness,0.3,I,14,130.23995,12.278952,6.43199,True,0.299875
sortedness,0.3,Q,14,115.596991,3.113914,1.631138,True,0.299875
sortedness,0.3,M,14,117.323439,4.369076,2.28862,True,0.299875
sortedness,0.3,H,14,115.752369,4.334765,2.270647,True,0.299875
sortedness,0.3,R,14,114.312584,2.897099,1.517565,True,0.299875
sortedness,0.31,I,8,128.208478,6.332708,4.388262,True,0.305406
sortedness,0.31,Q,8,113.126361,2.533629,1.755683,True,0.305406
sortedness,0.31,M,8,112.698549,2.67708,1.855088,True,0.305406
sortedness,0.31,H,8,112.91372,3.040645,2.10702,True,0.305406
sortedness,0.31,R,8,114.178775,3.239956,2.245134,True,0.305406
sortedness,0.32,I,8,124.640046,5.930582,4.109608,True,0.319
sortedness,0.32,Q,8,110.969689,1.699561,1.177714,True,0.319
sortedness,0.32,M,8,112.307091,3.473458,2.406939,True,0.319
sortedness,0.32,H,8,110.560667,2.663829,1.845906,True,0.319
sortedness,0.32,R,8,112.463773,3.38408,2.345005,True,0.319
sortedness,0.33,I,8,127.753584,3.324465,2.303695,True,0.327406
sortedness,0.33,Q,8,114.246332,3.344375,2.317491,True,0.327406
sortedness,0.33,M,8,113.93738,5.0508,3.499961,True,0.327406
sortedness,0.33,H,8,113.034155,3.762017,2.606897,True,0.327406
sortedness,0.33,R,8,112.918386,4.19401,2.906247,True,0.327406
sortedness,0.34,I,8,124.361283,4.810714,3.333594,True,0.338125
sortedness,0.34,Q,8,110.801274,2.145076,1.486434,True,0.338125
sortedness,0.34,M,8,111.831603,2.49362,1.727959,True,0.338125
sortedness,0.34,H,8,112.393462,3.598554,2.493625,True,0.338125
sortedness,0.34,R,8,109.956169,2.160884,1.497389,True,0.338125
sortedness,0.35,I,8,129.098081,5.523561,3.827562,True,0.350969
sortedness,0.35,Q,8,115.598745,4.425823,3.066882,True,0.350969
sortedness,0.35,M,8,114.461824,3.370476,2.335578,True,0.350969
sortedness,0.35,H,8,117.346555,3.316256,2.298006,True,0.350969
sortedness,0.35,R,8,115.516319,5.010692,3.472169,True,0.350969
sortedness,0.36,I,8,132.437075,4.165961,2.886811,True,0.358594
sortedness,0.36,Q,8,115.693248,4.259897,2.951904,True,0.358594
sortedness,0.36,M,8,114.341102,3.764207,2.608414,True,0.358594
sortedness,0.36,H,8,116.277003,7.136604,4.945323,True,0.358594
sortedness,0.36,R,8,116.096497,3.752588,2.600363,True,0.358594
sortedness,0.37,I,8,127.262643,2.116884,1.466899,True,0.363937
sortedness,0.37,Q,8,113.922258,5.161661,3.576783,True,0.363937
sortedness,0.37,M,8,115.465018,3.05695,2.118319,True,0.363937
sortedness,0.37,H,8,114.146769,4.511226,3.126063,True,0.363937
sortedness,0.37,R,8,111.944432,3.59201,2.48909,True,0.363937
sortedness,0.38,I,8,126.522002,2.293029,1.588959,True,0.37875
sortedness,0.38,Q,8,113.575007,3.214581,2.22755,True,0.37875
sortedness,0.38,M,8,112.338461,2.964819,2.054477,True,0.37875
sortedness,0.38,H,8,112.483322,4.43202,3.071177,True,0.37875
sortedness,0.38,R,8,111.942963,3.865521,2.67862,True,0.37875
sortedness,0.39,I,8,126.031865,3.717655,2.576156,True,0.394656
sortedness,0.39,Q,8,112.509517,2.369165,1.641717,True,0.394656
sortedness,0.39,M,8,112.006153,4.487133,3.109368,True,0.394656
sortedness,0.39,H,8,111.941717,2.544221,1.763023,True,0.394656
sortedness,0.39,R,8,113.647987,2.168458,1.502637,True,0.394656
sortedness,0.4,I,8,127.15918,4.580878,3.174328,True,0.398906
sortedness,0.4,Q,8,112.558137,3.971352,2.751956,True,0.398906
sortedness,0.4,M,8,111.958693,2.77189,1.920787,True,0.398906
sortedness,0.4,H,8,113.016486,6.077976,4.211745,True,0.398906
sortedness,0.4,R,8,111.662801,2.616094,1.812827,True,0.398906
sortedness,0.41,I,8,129.013303,4.304432,2.982764,True,0.406562
sortedness,0.41,Q,8,112.742669,4.648202,3.220981,True,0.406562
sortedness,0.41,M,8,113.992908,4.434974,3.073223,True,0.406562
sortedness,0.41,H,8,114.463943,4.600029,3.187599,True,0.406562
sortedness,0.41,R,8,114.850004,3.164172,2.192619,True,0.406562
sortedness,0.42,I,8,130.60813,5.902721,4.090302,True,0.416469
sortedness,0.42,Q,8,110.68736,4.285068,2.969346,True,0.416469
sortedness,0.42,M,8,112.411471,3.810308,2.64036,True,0.416469
sortedness,0.42,H,8,113.240212,3.125374,2.165734,True,0.416469
sortedness,0.42,R,8,115.057798,3.608866,2.50077,True,0.416469
sortedness,0.43,I,8,129.810801,2.642547,1.831158,True,0.428531
sortedness,0.43,Q,8,113.328713,2.53833,1.758941,True,0.428531
sortedness,0.43,M,8,115.824913,5.049702,3.499201,True,0.428531
sortedness,0.43,H,8,116.023116,3.446768,2.388445,True,0.428531
sortedness,0.43,R,8,112.424614,2.978391,2.063882,True,0.428531
sortedness,0.44,I,8,127.324846,4.086155,2.831509,True,0.440938
sortedness,0.44,Q,8,116.107212,5.996626,4.155373,True,0.440938
sortedness,0.44,M,8,113.521968,4.957892,3.435581,True,0.440938
sortedness,0.44,H,8,114.099954,2.760178,1.912671,True,0.440938
sortedness,0.44,R,8,115.202058,5.210647,3.610728,True,0.440938
sortedness,0.45,I,8,124.968955,1.702969,1.180076,True,0.452781
sortedness,0.45,Q,8,110.768175,2.458189,1.703407,True,0.452781
sortedness,0.45,M,8,112.414667,3.126163,2.166281,True,0.452781
sortedness,0.45,H,8,109.671016,4.44054,3.077081,True,0.452781
sortedness,0.45,R,8,112.675423,3.375625,2.339146,True,0.452781
sortedness,0.46,I,8,126.24102,3.123883,2.164701,True,0.46175
sortedness,0.46,Q,8,113.814945,3.423042,2.372004,True,0.46175
sortedness,0.46,M,8,113.356925,1.628351,1.128369,True,0.46175
sortedness,0.46,H,8,114.952338,3.284441,2.27596,True,0.46175
sortedness,0.46,R,8,114.800002,5.222325,3.61882,True,0.46175
sortedness,0.47,I,10,127.122102,3.538311,2.193027,True,0.470025
sortedness,0.47,Q,10,113.442481,2.345432,1.453687,True,0.470025
sortedness,0.47,M,10,113.053812,3.687448,2.285462,True,0.470025
sortedness,0.47,H,10,113.387437,3.310991,2.052136,True,0.470025
sortedness,0.47,R,10,114.709125,9.144752,5.667872,True,0.470025
sortedness,0.48,I,8,130.138645,4.631137,3.209155,True,0.481344
sortedness,0.48,Q,8,116.572744,4.588851,3.179853,True,0.481344
sortedness,0.48,M,8,113.922532,2.450947,1.698389,True,0.481344
sortedness,0.48,H,8,115.303946,4.019506,2.785324,True,0.481344
sortedness,0.48,R,8,115.556679,5.978078,4.14252,True,0.481344
sortedness,0.49,I,8,127.574472,5.109798,3.540844,True,0.487719
sortedness,0.49,Q,8,112.738684,2.703164,1.873163,True,0.487719
sortedness,0.49,M,8,115.657231,2.682191,1.858629,True,0.487719
sortedness,0.49,H,8,115.432822,4.791421,3.320225,True,0.487719
sortedness,0.49,R,8,113.771984,4.178714,2.895648,True,0.487719
sortedness,0.5,I,8,123.555163,4.308559,2.985624,True,0.497406
sortedness,0.5,Q,8,114.417281,6.606697,4.578123,True,0.497406
sortedness,0.5,M,8,113.409377,2.497298,1.730507,True,0.497406
sortedness,0.5,H,8,114.441206,3.249498,2.251746,True,0.497406
sortedness,0.5,R,8,114.506609,3.898977,2.701804,True,0.497406
sortedness,0.51,I,8,117.463499,4.892139,3.390017,True,0.511063
sortedness,0.51,Q,8,111.547241,2.71188,1.879203,True,0.511063
sortedness,0.51,M,8,111.434417,1.799274,1.24681,True,0.511063
sortedness,0.51,H,8,112.407115,3.826948,2.651891,True,0.511063
sortedness,0.51,R,8,112.187189,3.334594,2.310713,True,0.511063
sortedness,0.52,I,8,116.823719,3.220266,2.231489,True,0.515281
sortedness,0.52,Q,8,112.417596,2.675568,1.85404,True,0.515281
sortedness,0.52,M,8,113.833701,4.089482,2.833814,True,0.515281
sortedness,0.52,H,8,113.265033,3.849681,2.667644,True,0.515281
sortedness,0.52,R,8,109.846375,3.449161,2.390102,True,0.515281
sortedness,0.53,I,8,118.679346,4.366717,3.025925,True,0.5325
sortedness,0.53,Q,8,114.45351,4.238955,2.937392,True,0.5325
sortedness,0.53,M,8,113.29906,4.154491,2.878863,True,0.5325
sortedness,0.53,H,8,113.086506,3.804593,2.6364,True,0.5325
sortedness,0.53,R,8,113.443669,3.357454,2.326554,True,0.5325
sortedness,0.54,I,8,115.649474,3.375141,2.33881,True,0.544
sortedness,0.54,Q,8,111.5629,2.737146,1.896711,True,0.544
sortedness,0.54,M,8,111.228105,2.775896,1.923563,True,0.544
sortedness,0.54,H,8,113.035678,4.456267,3.087979,True,0.544
sortedness,0.54,R,8,115.929776,7.435788,5.152643,True,0.544
sortedness,0.55,I,8,114.770493,4.176478,2.894098,True,0.5535
sortedness,0.55,Q,8,114.612469,2.221202,1.539186,True,0.5535
sortedness,0.55,M,8,113.467487,3.318388,2.299483,True,0.5535
sortedness,0.55,H,8,113.874457,2.438829,1.689991,True,0.5535
sortedness,0.55,R,8,112.914102,3.323724,2.303181,True,0.5535
sortedness,0.56,I,8,117.00011,5.520991,3.825781,True,0.564563
sortedness,0.56,Q,8,116.534114,2.902137,2.011041,True,0.564563
sortedness,0.56,M,8,114.162822,4.52588,3.136217,True,0.564563
sortedness,0.56,H,8,115.386683,4.293126,2.97493,True,0.564563
sortedness,0.56,R,8,116.07311,2.446109,1.695036,True,0.564563
sortedness,0.57,I,8,114.730837,2.966878,2.055904,True,0.569594
sortedness,0.57,Q,8,114.519015,4.165593,2.886556,True,0.569594
sortedness,0.57,M,8,112.832148,3.018895,2.091949,True,0.569594
sortedness,0.57,H,8,113.971929,2.358717,1.634477,True,0.569594
sortedness,0.57,R,8,113.183508,2.565707,1.777912,True,0.569594
sortedness,0.58,I,8,113.243589,2.820333,1.954355,True,0.578281
sortedness,0.58,Q,8,111.313811,1.712334,1.186565,True,0.578281
sortedness,0.58,M,8,111.771313,2.74743,1.903837,True,0.578281
sortedness,0.58,H,8,111.903635,2.859858,1.981744,True,0.578281
sortedness,0.58,R,8,111.855748,2.324702,1.610906,True,0.578281
sortedness,0.59,I,8,114.92623,5.530254,3.8322,True,0.589219
sortedness,0.59,Q,8,115.403812,6.389327,4.427496,True,0.589219
sortedness,0.59,M,8,113.13818,3.490724,2.418904,True,0.589219
sortedness,0.59,H,8,114.841061,4.727881,3.276194,True,0.589219
sortedness,0.59,R,8,113.877338,5.890759,4.082013,True,0.589219
sortedness,0.6,I,8,115.292823,4.910279,3.402588,True,0.600406
sortedness,0.6,Q,8,115.520003,3.316168,2.297945,True,0.600406
sortedness,0.6,M,8,113.25209,3.472059,2.40597,True,0.600406
sortedness,0.6,H,8,118.624987,5.246726,3.635729,True,0.600406
sortedness,0.6,R,8,115.427086,5.243779,3.633687,True,0.600406
sortedness,0.61,I,8,112.829219,5.169273,3.582058,True,0.609156
sortedness,0.61,Q,8,113.848623,4.709795,3.263662,True,0.609156
sortedness,0.61,M,8,112.165221,2.929165,2.029771,True,0.609156
sortedness,0.61,H,8,113.258872,3.853826,2.670516,True,0.609156
sortedness,0.61,R,8,112.661477,4.015019,2.782215,True,0.609156
sortedness,0.62,I,10,119.691036,9.511523,5.895195,True,0.620175
sortedness,0.62,Q,10,115.932367,3.951429,2.449076,True,0.620175
sortedness,0.62,M,10,112.840771,3.216061,1.993299,True,0.620175
sortedness,0.62,H,10,115.409702,4.639745,2.875691,True,0.620175
sortedness,0.62,R,10,115.024462,4.016304,2.489285,True,0.620175
sortedness,0.63,I,8,112.273211,2.94381,2.039919,True,0.627969
sortedness,0.63,Q,8,111.340225,2.104224,1.458126,True,0.627969
sortedness,0.63,M,8,114.468215,2.195229,1.521188,True,0.627969
sortedness,0.63,H,8,114.66112,2.96849,2.057021,True,0.627969
sortedness,0.63,R,8,114.180106,1.671438,1.158226,True,0.627969
sortedness,0.64,I,8,113.410561,4.145544,2.872662,True,0.639125
sortedness,0.64,Q,8,112.608999,3.950252,2.737335,True,0.639125
sortedness,0.64,M,8,112.24572,2.629249,1.821943,True,0.639125
sortedness,0.64,H,8,110.800579,2.837784,1.966448,True,0.639125
sortedness,0.64,R,8,112.855529,6.008391,4.163526,True,0.639125
sortedness,0.65,I,8,109.850352,1.544569,1.070312,True,0.645281
sortedness,0.65,Q,8,112.414353,2.948351,2.043065,True,0.645281
sortedness,0.65,M,8,111.956584,2.46188,1.705964,True,0.645281
sortedness,0.65,H,8,111.794557,2.120299,1.469265,True,0.645281
sortedness,0.65,R,8,111.288577,1.967449,1.363348,True,0.645281
sortedness,0.66,I,8,113.550623,3.331393,2.308495,True,0.660188
sortedness,0.66,Q,8,113.909914,4.531147,3.139867,True,0.660188
sortedness,0.66,M,8,115.082811,5.114011,3.543764,True,0.660188
sortedness,0.66,H,8,116.234193,2.763895,1.915246,True,0.660188
sortedness,0.66,R,8,114.590261,1.828879,1.267325,True,0.660188
sortedness,0.67,I,8,111.946156,2.339126,1.620902,True,0.669406
sortedness,0.67,Q,8,112.34091,2.647497,1.834588,True,0.669406
sortedness,0.67,M,8,112.114942,3.000053,2.078892,True,0.669406
sortedness,0.67,H,8,112.900916,3.155681,2.186735,True,0.669406
sortedness,0.67,R,8,113.726035,3.93183,2.724569,True,0.669406
sortedness,0.68,I,8,110.667747,3.145512,2.179689,True,0.680406
sortedness,0.68,Q,8,112.98726,4.270697,2.959388,True,0.680406
sortedness,0.68,M,8,115.877835,3.36471,2.331582,True,0.680406
sortedness,0.68,H,8,114.780428,4.670548,3.236465,True,0.680406
sortedness,0.68,R,8,115.68188,3.348381,2.320267,True,0.680406
sortedness,0.69,I,9,113.645394,3.127258,2.043104,True,0.689861
sortedness,0.69,Q,9,113.1672,4.076695,2.663392,True,0.689861
sortedness,0.69,M,9,116.437312,8.206571,5.361528,True,0.689861
sortedness,0.69,H,9,113.65973,4.836562,3.159829,True,0.689861
sortedness,0.69,R,9,113.604264,3.113048,2.033821,True,0.689861
sortedness,0.7,I,8,114.714728,2.762399,1.914209,True,0.700281
sortedness,0.7,Q,8,113.233741,1.873961,1.298565,True,0.700281
sortedness,0.7,M,8,112.183206,2.220464,1.538675,True,0.700281
sortedness,0.7,H,8,112.627586,2.499144,1.731786,True,0.700281
sortedness,0.7,R,8,116.109058,5.525485,3.828896,True,0.700281
sortedness,0.71,I,8,117.663056,5.674503,3.932157,True,0.70625
sortedness,0.71,Q,8,116.247427,6.580835,4.560202,True,0.70625
sortedness,0.71,M,8,120.693922,5.309462,3.679202,True,0.70625
sortedness,0.71,H,8,120.269614,6.285959,4.355867,True,0.70625
sortedness,0.71,R,8,120.598628,8.615584,5.970186,True,0.70625
sortedness,0.72,I,11,119.781752,2.257219,1.333906,True,0.721773
sortedness,0.72,Q,11,123.463174,7.805723,4.612803,True,0.721773
sortedness,0.72,M,11,121.103079,5.378294,3.17831,True,0.721773
sortedness,0.72,H,11,122.570499,4.635461,2.739332,True,0.721773
sortedness,0.72,R,11,123.459488,9.886858,5.842652,True,0.721773
sortedness,0.73,I,8,112.712341,5.605735,3.884505,True,0.729062
sortedness,0.73,Q,8,111.880535,4.498494,3.11724,True,0.729062
sortedness,0.73,M,8,111.103428,2.536126,1.757413,True,0.729062
sortedness,0.73,H,8,111.461888,2.072491,1.436137,True,0.729062
sortedness,0.73,R,8,109.465863,1.916818,1.328263,True,0.729062
sortedness,0.74,I,8,115.192618,4.062502,2.815118,True,0.737906
sortedness,0.74,Q,8,112.475278,3.795382,2.630018,True,0.737906
sortedness,0.74,M,8,113.149184,3.367742,2.333683,True,0.737906
sortedness,0.74,H,8,113.061861,4.007592,2.777069,True,0.737906
sortedness,0.74,R,8,115.159457,3.461811,2.398868,True,0.737906
sortedness,0.75,I,32,113.052365,4.088719,1.416643,True,0.750594
sortedness,0.75,Q,32,113.537922,3.971473,1.37602,True,0.750594
sortedness,0.75,M,32,115.417513,16.503288,5.717992,True,0.750594
sortedness,0.75,H,32,114.774648,8.55405,2.963773,True,0.750594
sortedness,0.75,R,32,114.818117,5.313886,1.841134,True,0.750594
sortedness,0.76,I,8,110.298865,1.366768,0.947105,True,0.763031
sortedness,0.76,Q,8,111.072702,2.683541,1.859565,True,0.763031
sortedness,0.76,M,8,111.273737,3.48089,2.412089,True,0.763031
sortedness,0.76,H,8,111.91376,3.583584,2.483251,True,0.763031
sortedness,0.76,R,8,110.113922,3.858976,2.674085,True,0.763031
sortedness,0.77,I,8,109.131256,3.377601,2.340515,True,0.765906
sortedness,0.77,Q,8,111.304631,1.749231,1.212133,True,0.765906
sortedness,0.77,M,8,113.362784,3.194377,2.21355,True,0.765906
sortedness,0.77,H,8,112.788481,2.520815,1.746803,True,0.765906
sortedness,0.77,R,8,111.146641,1.768679,1.22561,True,0.765906
sortedness,0.78,I,8,111.965612,2.403247,1.665335,True,0.780312
sortedness,0.78,Q,8,112.930926,3.110045,2.155111,True,0.780312
sortedness,0.78,M,8,115.430311,3.923474,2.718779,True,0.780312
sortedness,0.78,H,8,113.883096,4.433769,3.072389,True,0.780312
sortedness,0.78,R,8,113.155858,2.240153,1.552318,True,0.780312
sortedness,0.79,I,8,113.535445,5.032586,3.48734,True,0.786812
sortedness,0.79,Q,8,116.92327,5.739667,3.977314,True,0.786812
sortedness,0.79,M,8,115.649214,3.128703,2.168041,True,0.786812
sortedness,0.79,H,8,115.591657,3.281534,2.273945,True,0.786812
sortedness,0.79,R,8,115.011951,2.578208,1.786574,True,0.786812
sortedness,0.8,I,8,113.5377,3.445939,2.38787,True,0.801031
sortedness,0.8,Q,8,113.033491,3.609466,2.501186,True,0.801031
sortedness,0.8,M,8,111.041065,2.431101,1.684636,True,0.801031
sortedness,0.8,H,8,115.208106,3.374647,2.338468,True,0.801031
sortedness,0.8,R,8,111.975065,2.997652,2.077229,True,0.801031
sortedness,0.81,I,8,111.185445,2.370497,1.642641,True,0.809344
sortedness,0.81,Q,8,112.308566,3.394356,2.352126,True,0.809344
sortedness,0.81,M,8,113.459042,2.813357,1.949521,True,0.809344
sortedness,0.81,H,8,112.851989,3.659061,2.535554,True,0.809344
sortedness,0.81,R,8,110.180396,2.363339,1.63768,True,0.809344
sortedness,0.82,I,8,112.694626,2.643197,1.831609,True,0.821156
sortedness,0.82,Q,8,112.022999,3.481852,2.412756,True,0.821156
sortedness,0.82,M,8,113.148587,3.031781,2.100879,True,0.821156
sortedness,0.82,H,8,111.515104,1.499531,1.039103,True,0.821156
sortedness,0.82,R,8,112.336904,4.530872,3.139677,True,0.821156
sortedness,0.83,I,8,112.548673,1.992023,1.380376,True,0.828312
sortedness,0.83,Q,8,114.755096,2.731954,1.893113,True,0.828312
sortedness,0.83,M,8,111.776877,3.908198,2.708193,True,0.828312
sortedness,0.83,H,8,113.167598,2.565134,1.777515,True,0.828312
sortedness,0.83,R,8,111.804248,1.818601,1.260203,True,0.828312
sortedness,0.84,I,8,113.167328,2.338015,1.620132,True,0.841719
sortedness,0.84,Q,8,112.695761,5.455992,3.78074,True,0.841719
sortedness,0.84,M,8,113.297771,4.184142,2.899409,True,0.841719
sortedness,0.84,H,8,113.227855,2.414827,1.673359,True,0.841719
sortedness,0.84,R,8,112.014769,2.484649,1.721743,True,0.841719
sortedness,0.85,I,8,113.068945,3.259668,2.258793,True,0.849281
sortedness,0.85,Q,8,111.329437,2.505849,1.736433,True,0.849281
sortedness,0.85,M,8,113.143087,2.539127,1.759493,True,0.849281
sortedness,0.85,H,8,112.821652,2.134848,1.479347,True,0.849281
sortedness,0.85,R,8,113.342599,4.263177,2.954177,True,0.849281
sortedness,0.86,I,8,111.600089,3.278434,2.271797,True,0.861125
sortedness,0.86,Q,8,114.540308,4.21743,2.922476,True,0.861125
sortedness,0.86,M,8,115.077971,4.545285,3.149664,True,0.861125
sortedness,0.86,H,8,114.168649,3.361487,2.329349,True,0.861125
sortedness,0.86,R,8,114.787966,4.158126,2.881381,True,0.861125
sortedness,0.87,I,8,111.909776,3.110635,2.15552,True,0.868625
sortedness,0.87,Q,8,114.40136,4.304674,2.982932,True,0.868625
sortedness,0.87,M,8,116.11061,5.335281,3.697093,True,0.868625
sortedness,0.87,H,8,114.636399,4.136425,2.866344,True,0.868625
sortedness,0.87,R,8,113.609286,4.00981,2.778605,True,0.868625
sortedness,0.88,I,8,114.032173,3.505499,2.429142,True,0.878969
sortedness,0.88,Q,8,113.190548,2.449874,1.697645,True,0.878969
sortedness,0.88,M,8,112.40225,3.477952,2.410054,True,0.878969
sortedness,0.88,H,8,114.213644,4.023794,2.788296,True,0.878969
sortedness,0.88,R,8,113.400907,5.800196,4.019257,True,0.878969
sortedness,0.89,I,34,115.129367,5.300322,1.781603,True,0.889044
sortedness,0.89,Q,34,115.741615,4.630185,1.556349,True,0.889044
sortedness,0.89,M,34,115.387465,5.162718,1.73535,True,0.889044
sortedness,0.89,H,34,116.302845,5.905105,1.984889,True,0.889044
sortedness,0.89,R,34,118.431205,17.131983,5.758592,True,0.889044
sortedness,0.9,I,8,113.322289,3.991674,2.766038,True,0.900844
sortedness,0.9,Q,8,115.568445,5.658725,3.921224,True,0.900844
sortedness,0.9,M,8,114.46434,3.215721,2.22834,True,0.900844
sortedness,0.9,H,8,116.232676,3.637719,2.520764,True,0.900844
sortedness,0.9,R,8,114.485737,3.79912,2.632608,True,0.900844
sortedness,0.91,I,8,113.670695,2.508721,1.738423,True,0.908469
sortedness,0.91,Q,8,114.367191,2.113513,1.464563,True,0.908469
sortedness,0.91,M,8,112.029381,2.249712,1.558942,True,0.908469
sortedness,0.91,H,8,116.29126,3.918545,2.715364,True,0.908469
sortedness,0.91,R,8,114.07827,3.775475,2.616223,True,0.908469
sortedness,0.92,I,8,110.239423,2.238428,1.551123,True,0.920969
sortedness,0.92,Q,8,110.688834,2.670224,1.850337,True,0.920969
sortedness,0.92,M,8,111.259479,1.858931,1.28815,True,0.920969
sortedness,0.92,H,8,113.697429,4.766382,3.302873,True,0.920969
sortedness,0.92,R,8,112.549756,1.612583,1.117442,True,0.920969
sortedness,0.93,I,14,112.156522,2.623607,1.374304,True,0.931518
sortedness,0.93,Q,14,112.869897,3.484023,1.825009,True,0.931518
sortedness,0.93,M,14,111.287582,3.945828,2.066913,True,0.931518
sortedness,0.93,H,14,114.874669,10.534227,5.518064,True,0.931518
sortedness,0.93,R,14,111.675831,2.744503,1.437632,True,0.931518
sortedness,0.94,I,8,111.324546,2.153779,1.492466,True,0.940063
sortedness,0.94,Q,8,113.363539,3.172211,2.19819,True,0.940063
sortedness,0.94,M,8,110.730532,2.063495,1.429903,True,0.940063
sortedness,0.94,H,8,113.395327,2.38976,1.655989,True,0.940063
sortedness,0.94,R,8,111.182627,4.115815,2.852062,True,0.940063
sortedness,0.95,I,8,114.737657,3.211651,2.22552,True,0.950688
sortedness,0.95,Q,8,112.168584,2.135116,1.479533,True,0.950688
sortedness,0.95,M,8,111.092718,1.45825,1.010497,True,0.950688
sortedness,0.95,H,8,116.628556,4.110043,2.848062,True,0.950688
sortedness,0.95,R,8,116.418762,3.731254,2.58558,True,0.950688
sortedness,0.96,I,8,113.645634,2.378364,1.648092,True,0.958438
sortedness,0.96,Q,8,113.141064,3.440383,2.38402,True,0.958438
sortedness,0.96,M,8,113.86316,4.166202,2.886978,True,0.958438
sortedness,0.96,H,8,114.237828,2.758277,1.911353,True,0.958438
sortedness,0.96,R,8,114.959949,3.35177,2.322616,True,0.958438
sortedness,0.97,I,8,116.202858,3.744338,2.594646,True,0.969
sortedness,0.97,Q,8,114.253463,5.354899,3.710688,True,0.969
sortedness,0.97,M,8,117.032794,3.954805,2.74049,True,0.969
sortedness,0.97,H,8,117.681704,3.825619,2.65097,True,0.969
sortedness,0.97,R,8,116.131527,3.352882,2.323386,True,0.969
sortedness,0.98,I,8,114.222684,3.815184,2.643739,True,0.979531
sortedness,0.98,Q,8,111.557891,3.489989,2.418395,True,0.979531
sortedness,0.98,M,8,113.196734,3.834804,2.657334,True,0.979531
sortedness,0.98,H,8,114.851786,4.150639,2.876193,True,0.979531
sortedness,0.98,R,8,111.391318,4.147848,2.874259,True,0.979531
sortedness,0.99,I,8,109.972843,2.785587,1.930278,True,0.990156
sortedness,0.99,Q,8,111.840231,3.625842,2.512534,True,0.990156
sortedness,0.99,M,8,111.960473,2.66787,1.848705,True,0.990156
sortedness,0.99,H,8,112.28593,2.264686,1.569318,True,0.990156
sortedness,0.99,R,8,111.719261,3.44773,2.389111,True,0.990156
sortedness,1.0,I,8,112.868091,3.0987,2.14725,True,0.99975
sortedness,1.0,Q,8,115.383448,5.657811,3.920591,True,0.99975
sortedness,1.0,M,8,112.839394,3.310558,2.294057,True,0.99975
sortedness,1.0,H,8,113.129436,4.127272,2.860001,True,0.99975
sortedness,1.0,R,8,112.534534,4.64008,3.215352,True,0.99975
